HOSPITAL_ID,Total_Patients,Readmissions,Readmit_Rate_Pct,Avg_Risk_Score,Critical_Patients,High_Patients,Avg_LOS_Days,Avg_Charge_USD,Unique_Physicians,State_Code,Emergency_Admits,Critical_Pct,Est_Preventable_Savings,Hospital_Volume_Tier
HOSP-51497,2,0,0.0,0.0703,0,0,0.0,109,1,10,2,0.0,0,Small (<5)
HOSP-80342,2,0,0.0,0.0518,0,0,2.0,21397,1,10,0,0.0,0,Small (<5)
HOSP-80456,2,0,0.0,0.1672,0,0,0.0,2261,1,22,2,0.0,0,Small (<5)
HOSP-80518,2,0,0.0,0.056,0,0,0.0,132,1,38,2,0.0,0,Small (<5)
HOSP-79740,2,0,0.0,0.0254,0,0,1.0,845,1,52,0,0.0,0,Small (<5)
HOSP-79763,2,0,0.0,0.3236,0,1,0.0,5826,1,5,2,0.0,0,Small (<5)
HOSP-79960,2,0,0.0,0.426,1,0,0.0,2604,1,52,2,50.0,7500,Small (<5)
HOSP-04814,2,0,0.0,0.0116,0,0,10.5,167,1,5,0,0.0,0,Small (<5)
HOSP-04819,2,1,50.0,0.4962,0,0,0.0,1368,1,5,2,0.0,0,Small (<5)
HOSP-78702,2,0,0.0,0.0375,0,0,0.0,109,1,10,2,0.0,0,Small (<5)
HOSP-52149,2,0,0.0,0.0292,0,0,1.0,1333,1,5,0,0.0,0,Small (<5)
HOSP-52154,2,1,50.0,0.4764,0,0,0.0,1148,1,45,2,0.0,0,Small (<5)
HOSP-52186,2,1,50.0,0.6472,0,2,0.0,5591,1,10,2,0.0,0,Small (<5)
HOSP-52236,2,0,0.0,0.2096,0,0,0.5,5703,1,38,2,0.0,0,Small (<5)
HOSP-52315,2,0,0.0,0.0138,0,0,1.0,1340,1,5,0,0.0,0,Small (<5)
HOSP-04362,2,0,0.0,0.059,0,0,0.0,112,1,19,2,0.0,0,Small (<5)
HOSP-04408,2,1,50.0,0.4798,0,0,0.0,10616,1,52,2,0.0,0,Small (<5)
HOSP-79284,2,1,50.0,0.6723,0,2,0.0,1095,1,23,2,0.0,0,Small (<5)
HOSP-79353,2,0,0.0,0.0541,0,0,1.5,5760,1,10,0,0.0,0,Small (<5)
HOSP-79710,2,0,0.0,0.0949,0,0,23.0,107,1,26,0,0.0,0,Small (<5)
HOSP-79043,2,1,50.0,0.1534,0,0,0.0,589,1,39,2,0.0,0,Small (<5)
HOSP-27669,2,0,0.0,0.0202,0,0,1.0,1341,1,3,0,0.0,0,Small (<5)
HOSP-27710,2,0,0.0,0.0116,0,0,4.0,20991,1,22,0,0.0,0,Small (<5)
HOSP-27745,2,0,0.0,0.1906,0,0,0.0,1817,1,17,2,0.0,0,Small (<5)
HOSP-27796,2,1,50.0,0.3728,0,0,0.0,1058,1,39,2,0.0,0,Small (<5)
HOSP-16147,2,0,0.0,0.033,0,0,1.0,1392,1,5,0,0.0,0,Small (<5)
HOSP-16193,2,0,0.0,0.2926,0,1,0.0,5114,1,38,2,0.0,0,Small (<5)
HOSP-04546,2,0,0.0,0.021,0,0,9.0,127,1,50,0,0.0,0,Small (<5)
HOSP-04552,2,0,0.0,0.0178,0,0,1.0,1334,1,3,0,0.0,0,Small (<5)
HOSP-04685,2,1,50.0,0.9083,2,0,0.0,898,1,25,2,100.0,15000,Small (<5)
HOSP-51536,2,0,0.0,0.0524,0,0,2.0,18561,1,53,0,0.0,0,Small (<5)
HOSP-37771,2,0,0.0,0.0136,0,0,6.0,24068,1,10,0,0.0,0,Small (<5)
HOSP-37829,2,1,50.0,0.5084,0,1,0.0,7047,1,45,2,0.0,0,Small (<5)
HOSP-38039,2,1,50.0,0.0762,0,0,1.0,8361,1,20,2,0.0,0,Small (<5)
HOSP-16221,2,1,50.0,0.465,1,0,0.0,467,1,5,2,50.0,7500,Small (<5)
HOSP-10113,2,0,0.0,0.0346,0,0,1.0,18516,2,5,1,0.0,0,Small (<5)
HOSP-51963,2,0,0.0,0.047,0,0,0.0,116,1,11,2,0.0,0,Small (<5)
HOSP-79260,2,0,0.0,0.0275,0,0,2.0,25743,1,11,0,0.0,0,Small (<5)
HOSP-78803,2,0,0.0,0.1088,0,0,0.0,5996,1,5,2,0.0,0,Small (<5)
HOSP-78817,2,0,0.0,0.0146,0,0,1.0,1345,1,5,0,0.0,0,Small (<5)
HOSP-78850,2,0,0.0,0.0304,0,0,4.0,113,2,36,1,0.0,0,Small (<5)
HOSP-78859,2,0,0.0,0.0107,0,0,8.0,127,1,50,0,0.0,0,Small (<5)
HOSP-79029,2,0,0.0,0.0188,0,0,1.0,1054,1,39,0,0.0,0,Small (<5)
HOSP-08380,2,1,50.0,0.8086,2,0,0.0,13662,1,10,2,100.0,15000,Small (<5)
HOSP-34782,2,0,0.0,0.0385,0,0,0.0,120,1,6,2,0.0,0,Small (<5)
HOSP-14629,2,0,0.0,0.0023,0,0,12.0,20012,1,26,0,0.0,0,Small (<5)
HOSP-14685,2,0,0.0,0.0024,0,0,5.0,50329,1,5,0,0.0,0,Small (<5)
HOSP-14745,2,0,0.0,0.1262,0,0,0.0,3901,1,5,2,0.0,0,Small (<5)
HOSP-14802,2,1,50.0,0.644,0,2,0.0,5392,1,4,2,0.0,0,Small (<5)
HOSP-99514,2,0,0.0,0.263,0,0,0.0,3908,1,39,2,0.0,0,Small (<5)
HOSP-42255,2,0,0.0,0.0442,0,0,0.0,98,1,4,2,0.0,0,Small (<5)
HOSP-42277,2,0,0.0,0.2586,0,0,0.0,10531,1,28,2,0.0,0,Small (<5)
HOSP-98812,2,0,0.0,0.1066,0,0,0.5,132,1,38,2,0.0,0,Small (<5)
HOSP-00706,2,0,0.0,0.0082,0,0,12.5,114,1,52,0,0.0,0,Small (<5)
HOSP-99405,2,0,0.0,0.0005,0,0,13.0,209756,1,39,0,0.0,0,Small (<5)
HOSP-00395,2,1,50.0,0.6578,0,2,0.0,7459,1,15,2,0.0,0,Small (<5)
HOSP-00436,1,0,0.0,0.0014,0,0,3.0,94962,1,18,0,0.0,0,Small (<5)
HOSP-99322,1,0,0.0,0.7817,1,0,0.0,18062,1,33,1,100.0,7500,Small (<5)
HOSP-99449,1,0,0.0,0.711,0,1,0.0,11802,1,11,1,0.0,0,Small (<5)
HOSP-99464,1,0,0.0,0.7514,1,0,0.0,12262,1,10,1,100.0,7500,Small (<5)
HOSP-99128,1,0,0.0,0.0165,0,0,3.0,127,1,24,0,0.0,0,Small (<5)
HOSP-98994,1,0,0.0,0.075,0,0,0.0,104,1,44,1,0.0,0,Small (<5)
HOSP-98868,1,0,0.0,0.0365,0,0,0.0,105,1,16,1,0.0,0,Small (<5)
HOSP-42335,1,0,0.0,0.0488,0,0,0.0,3998,1,7,1,0.0,0,Small (<5)
HOSP-42278,1,0,0.0,0.0211,0,0,0.0,4756,1,50,1,0.0,0,Small (<5)
HOSP-42213,1,0,0.0,0.0382,0,0,0.0,127,1,24,1,0.0,0,Small (<5)
HOSP-42143,1,0,0.0,0.0411,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-99814,1,0,0.0,0.0331,0,0,1.0,7106,1,39,0,0.0,0,Small (<5)
HOSP-99807,1,0,0.0,0.0424,0,0,0.0,116,1,11,1,0.0,0,Small (<5)
HOSP-99541,1,0,0.0,0.0217,0,0,1.0,13113,1,31,0,0.0,0,Small (<5)
HOSP-98315,1,0,0.0,0.0454,0,0,0.0,5506,1,34,1,0.0,0,Small (<5)
HOSP-18753,1,0,0.0,0.0643,0,0,0.0,111,1,28,1,0.0,0,Small (<5)
HOSP-61686,1,0,0.0,0.0439,0,0,0.0,6422,1,31,1,0.0,0,Small (<5)
HOSP-61876,1,0,0.0,0.0567,0,0,0.0,110,1,42,1,0.0,0,Small (<5)
HOSP-62106,1,0,0.0,0.052,0,0,0.0,103,1,25,1,0.0,0,Small (<5)
HOSP-98666,1,0,0.0,0.0399,0,0,0.0,165,1,33,1,0.0,0,Small (<5)
HOSP-98803,1,0,0.0,0.0488,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-99192,1,0,0.0,0.0547,0,0,0.0,111,1,49,1,0.0,0,Small (<5)
HOSP-99204,1,0,0.0,0.0309,0,0,0.0,127,1,24,1,0.0,0,Small (<5)
HOSP-18971,1,0,0.0,0.4625,0,0,0.0,14180,1,36,1,0.0,0,Small (<5)
HOSP-98479,1,1,100.0,0.3647,0,0,0.0,532,1,28,1,0.0,0,Small (<5)
HOSP-98514,1,0,0.0,0.1757,0,0,0.0,513,1,15,1,0.0,0,Small (<5)
HOSP-98637,1,0,0.0,0.0305,0,0,2.0,109,1,10,1,0.0,0,Small (<5)
HOSP-97910,1,0,0.0,0.6898,0,1,0.0,1368,1,5,1,0.0,0,Small (<5)
HOSP-62229,1,0,0.0,0.0334,0,0,7.0,1011,1,4,1,0.0,0,Small (<5)
HOSP-61371,1,0,0.0,0.0192,0,0,1.0,8879,1,14,0,0.0,0,Small (<5)
HOSP-79580,1,0,0.0,0.0457,0,0,0.0,122,1,3,1,0.0,0,Small (<5)
HOSP-79666,1,0,0.0,0.0143,0,0,1.0,13442,1,33,0,0.0,0,Small (<5)
HOSP-27657,1,0,0.0,0.1429,0,0,0.0,15847,1,5,1,0.0,0,Small (<5)
HOSP-27673,1,0,0.0,0.0476,0,0,0.0,108,1,37,1,0.0,0,Small (<5)
HOSP-78413,1,0,0.0,0.0862,0,0,0.0,143,1,31,1,0.0,0,Small (<5)
HOSP-04475,1,0,0.0,0.4838,0,0,0.0,407,1,5,1,0.0,0,Small (<5)
HOSP-04522,1,0,0.0,0.0119,0,0,0.0,4283,1,5,1,0.0,0,Small (<5)
HOSP-04599,1,0,0.0,0.0393,0,0,0.0,109,1,10,1,0.0,0,Small (<5)
HOSP-79714,1,0,0.0,0.0229,0,0,1.0,9777,1,10,0,0.0,0,Small (<5)
HOSP-09919,1,0,0.0,0.0281,0,0,0.0,107,1,26,1,0.0,0,Small (<5)
HOSP-09947,1,0,0.0,0.0225,0,0,1.0,10369,1,26,0,0.0,0,Small (<5)
HOSP-09970,1,0,0.0,0.0667,0,0,0.0,6376,1,45,1,0.0,0,Small (<5)
HOSP-79738,1,0,0.0,0.0194,0,0,1.0,17638,1,44,0,0.0,0,Small (<5)
HOSP-10010,1,0,0.0,0.614,0,1,0.0,10228,1,34,1,0.0,0,Small (<5)
HOSP-10030,1,0,0.0,0.3437,0,0,0.0,6685,1,52,1,0.0,0,Small (<5)
HOSP-10126,1,0,0.0,0.8727,1,0,0.0,1007,1,5,1,100.0,7500,Small (<5)
HOSP-78528,1,0,0.0,0.0638,0,0,1.0,132,1,38,1,0.0,0,Small (<5)
HOSP-78575,1,0,0.0,0.6024,0,1,0.0,15094,1,45,1,0.0,0,Small (<5)
HOSP-78583,1,0,0.0,0.0281,0,0,0.0,104,1,44,1,0.0,0,Small (<5)
HOSP-78617,1,0,0.0,0.0412,0,0,0.0,110,1,13,1,0.0,0,Small (<5)
HOSP-78621,1,0,0.0,0.0219,0,0,5.0,105,1,16,0,0.0,0,Small (<5)
HOSP-52289,1,0,0.0,0.0499,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-52313,1,0,0.0,0.7202,1,0,0.0,13587,1,15,1,100.0,7500,Small (<5)
HOSP-80060,1,0,0.0,0.0313,0,0,0.0,119,1,14,1,0.0,0,Small (<5)
HOSP-80090,1,0,0.0,0.0361,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-04198,1,0,0.0,0.7138,0,1,0.0,14190,1,38,1,0.0,0,Small (<5)
HOSP-04265,1,1,100.0,0.7272,1,0,0.0,578,1,22,1,100.0,7500,Small (<5)
HOSP-04287,1,0,0.0,0.0163,0,0,7.0,127,1,24,0,0.0,0,Small (<5)
HOSP-04409,1,0,0.0,0.5338,0,0,0.0,5595,1,36,1,0.0,0,Small (<5)
HOSP-04421,1,0,0.0,0.0238,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-79465,1,0,0.0,0.0324,0,0,12.0,109,1,10,0,0.0,0,Small (<5)
HOSP-79532,1,0,0.0,0.2419,0,0,0.0,521,1,17,1,0.0,0,Small (<5)
HOSP-38049,1,0,0.0,0.0124,0,0,2.0,27295,1,32,0,0.0,0,Small (<5)
HOSP-52334,1,0,0.0,0.0346,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-78344,1,0,0.0,0.0364,0,0,0.0,122,1,3,1,0.0,0,Small (<5)
HOSP-28489,1,0,0.0,0.0469,0,0,0.0,6249,1,44,1,0.0,0,Small (<5)
HOSP-28509,1,1,100.0,0.2781,0,0,0.0,591,1,50,1,0.0,0,Small (<5)
HOSP-28612,1,0,0.0,0.0164,0,0,15.0,114,1,52,0,0.0,0,Small (<5)
HOSP-28647,1,0,0.0,0.0166,0,0,0.0,111,1,15,1,0.0,0,Small (<5)
HOSP-38149,1,0,0.0,0.0557,0,0,0.0,111,1,49,1,0.0,0,Small (<5)
HOSP-38205,1,0,0.0,0.0055,0,0,2.0,52875,1,44,0,0.0,0,Small (<5)
HOSP-38209,1,0,0.0,0.5598,0,1,0.0,9545,1,18,1,0.0,0,Small (<5)
HOSP-80544,1,0,0.0,0.0479,0,0,0.0,146,1,7,1,0.0,0,Small (<5)
HOSP-79866,1,1,100.0,0.5735,0,1,0.0,589,1,39,1,0.0,0,Small (<5)
HOSP-79996,1,0,0.0,0.0497,0,0,0.0,109,1,10,1,0.0,0,Small (<5)
HOSP-79997,1,0,0.0,0.6517,0,1,0.0,10577,1,45,1,0.0,0,Small (<5)
HOSP-80029,1,0,0.0,0.6652,0,1,0.0,17073,1,5,1,0.0,0,Small (<5)
HOSP-78476,1,0,0.0,0.0101,0,0,2.0,11234,1,41,0,0.0,0,Small (<5)
HOSP-50876,1,0,0.0,0.6994,0,1,0.0,14006,1,50,1,0.0,0,Small (<5)
HOSP-50903,1,0,0.0,0.5099,0,0,0.0,9068,1,6,1,0.0,0,Small (<5)
HOSP-50911,1,0,0.0,0.8006,1,0,0.0,625,1,18,1,100.0,7500,Small (<5)
HOSP-51077,1,0,0.0,0.0392,0,0,0.0,120,1,6,1,0.0,0,Small (<5)
HOSP-80921,1,0,0.0,0.1842,0,0,0.0,7076,1,28,1,0.0,0,Small (<5)
HOSP-80559,1,0,0.0,0.735,1,0,0.0,20659,1,33,1,100.0,7500,Small (<5)
HOSP-80712,1,0,0.0,0.5121,0,0,0.0,16563,1,23,1,0.0,0,Small (<5)
HOSP-80803,1,0,0.0,0.0524,0,0,0.0,111,1,15,1,0.0,0,Small (<5)
HOSP-27285,1,0,0.0,0.0458,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-27362,1,0,0.0,0.1637,0,0,0.0,598,1,11,1,0.0,0,Small (<5)
HOSP-27438,1,0,0.0,0.0079,0,0,8.0,114,1,52,0,0.0,0,Small (<5)
HOSP-27483,1,0,0.0,0.4551,0,0,0.0,13741,1,42,1,0.0,0,Small (<5)
HOSP-27489,1,0,0.0,0.0366,0,0,0.0,143,1,31,1,0.0,0,Small (<5)
HOSP-80235,1,0,0.0,0.1142,0,0,0.0,634,1,45,1,0.0,0,Small (<5)
HOSP-51296,1,0,0.0,0.0165,0,0,0.0,120,1,6,1,0.0,0,Small (<5)
HOSP-51297,1,0,0.0,0.0397,0,0,0.0,120,1,6,1,0.0,0,Small (<5)
HOSP-38439,1,0,0.0,0.882,1,0,0.0,1009,1,21,1,100.0,7500,Small (<5)
HOSP-38553,1,0,0.0,0.0451,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-27559,1,0,0.0,0.1754,0,0,0.0,2433,1,43,1,0.0,0,Small (<5)
HOSP-50824,1,0,0.0,0.1728,0,0,0.0,6947,1,49,1,0.0,0,Small (<5)
HOSP-50851,1,0,0.0,0.0113,0,0,4.0,7991,1,5,0,0.0,0,Small (<5)
HOSP-50873,1,0,0.0,0.0462,0,0,0.0,165,1,33,1,0.0,0,Small (<5)
HOSP-28691,1,0,0.0,0.0618,0,0,0.0,146,1,22,1,0.0,0,Small (<5)
HOSP-77525,1,0,0.0,0.0352,0,0,0.0,111,1,28,1,0.0,0,Small (<5)
HOSP-77545,1,0,0.0,0.0286,0,0,0.0,119,1,14,1,0.0,0,Small (<5)
HOSP-77815,1,0,0.0,0.0228,0,0,3.0,20439,1,18,0,0.0,0,Small (<5)
HOSP-16544,1,0,0.0,0.1575,0,0,0.0,9240,1,33,1,0.0,0,Small (<5)
HOSP-27899,1,0,0.0,0.6102,0,1,0.0,13566,1,50,1,0.0,0,Small (<5)
HOSP-52766,1,0,0.0,0.6436,0,1,0.0,11197,1,45,1,0.0,0,Small (<5)
HOSP-52809,1,1,100.0,0.0547,0,0,0.0,103,1,25,1,0.0,0,Small (<5)
HOSP-52836,1,0,0.0,0.0152,0,0,1.0,5242,1,24,0,0.0,0,Small (<5)
HOSP-77275,1,0,0.0,0.0212,0,0,1.0,4204,1,6,0,0.0,0,Small (<5)
HOSP-81017,1,0,0.0,0.0239,0,0,1.0,8101,1,50,0,0.0,0,Small (<5)
HOSP-81018,1,0,0.0,0.2869,0,0,0.0,7267,1,20,1,0.0,0,Small (<5)
HOSP-77286,1,0,0.0,0.0479,0,0,0.0,143,1,31,1,0.0,0,Small (<5)
HOSP-77449,1,0,0.0,0.0367,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-77454,1,0,0.0,0.0592,0,0,0.0,114,1,20,1,0.0,0,Small (<5)
HOSP-77470,1,0,0.0,0.7335,1,0,0.0,9363,1,38,1,100.0,7500,Small (<5)
HOSP-28387,1,0,0.0,0.5034,0,0,0.0,5693,1,7,1,0.0,0,Small (<5)
HOSP-76675,1,0,0.0,0.0146,0,0,2.0,2588,1,1,0,0.0,0,Small (<5)
HOSP-76790,1,1,100.0,0.5198,0,0,0.0,532,1,28,1,0.0,0,Small (<5)
HOSP-76825,1,0,0.0,0.0015,0,0,11.0,30351,1,17,0,0.0,0,Small (<5)
HOSP-05065,1,0,0.0,0.0319,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-81131,1,0,0.0,0.0479,0,0,0.0,111,1,15,1,0.0,0,Small (<5)
HOSP-81134,1,0,0.0,0.0649,0,0,0.0,137,1,29,1,0.0,0,Small (<5)
HOSP-81159,1,0,0.0,0.0615,0,0,0.0,132,1,38,1,0.0,0,Small (<5)
HOSP-10275,1,0,0.0,0.0199,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-10295,1,0,0.0,0.0552,0,0,0.0,116,1,36,1,0.0,0,Small (<5)
HOSP-38906,1,0,0.0,0.1576,0,0,0.0,598,1,11,1,0.0,0,Small (<5)
HOSP-81346,1,0,0.0,0.0257,0,0,6.0,111,1,15,0,0.0,0,Small (<5)
HOSP-81415,1,0,0.0,0.631,0,1,0.0,21015,1,5,1,0.0,0,Small (<5)
HOSP-05134,1,0,0.0,0.0478,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-05140,1,0,0.0,0.0506,0,0,1.0,955,1,4,1,0.0,0,Small (<5)
HOSP-05170,1,0,0.0,0.0559,0,0,0.0,116,1,36,1,0.0,0,Small (<5)
HOSP-52640,1,0,0.0,0.0983,0,0,0.0,1805,1,34,1,0.0,0,Small (<5)
HOSP-52666,1,0,0.0,0.0544,0,0,0.0,3034,1,5,1,0.0,0,Small (<5)
HOSP-52735,1,0,0.0,0.0464,0,0,0.0,111,1,49,1,0.0,0,Small (<5)
HOSP-15975,1,0,0.0,0.0211,0,0,0.0,107,1,26,1,0.0,0,Small (<5)
HOSP-15993,1,0,0.0,0.0315,0,0,9.0,27359,1,11,0,0.0,0,Small (<5)
HOSP-26739,1,1,100.0,0.3976,0,0,0.0,609,1,23,1,0.0,0,Small (<5)
HOSP-27220,1,0,0.0,0.0557,0,0,0.0,114,1,52,1,0.0,0,Small (<5)
HOSP-81470,1,0,0.0,0.0444,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-03816,1,0,0.0,0.1067,0,0,0.0,9700,1,33,1,0.0,0,Small (<5)
HOSP-80945,1,0,0.0,0.0229,0,0,1.0,19532,1,10,0,0.0,0,Small (<5)
HOSP-75775,1,0,0.0,0.0511,0,0,1.0,357,1,45,1,0.0,0,Small (<5)
HOSP-75786,1,0,0.0,0.0116,0,0,2.0,167,1,5,0,0.0,0,Small (<5)
HOSP-28877,1,0,0.0,0.0172,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-28899,1,0,0.0,0.0398,0,0,0.0,113,1,46,1,0.0,0,Small (<5)
HOSP-37666,1,0,0.0,0.0226,0,0,3.0,11996,1,24,0,0.0,0,Small (<5)
HOSP-13577,1,0,0.0,0.0492,0,0,0.0,116,1,11,1,0.0,0,Small (<5)
HOSP-13685,1,0,0.0,0.0893,0,0,0.0,119,1,14,1,0.0,0,Small (<5)
HOSP-53020,1,0,0.0,0.2742,0,0,0.0,21517,1,10,1,0.0,0,Small (<5)
HOSP-75948,1,0,0.0,0.1403,0,0,0.0,17566,1,5,1,0.0,0,Small (<5)
HOSP-76342,1,0,0.0,0.0482,0,0,0.0,5072,1,41,1,0.0,0,Small (<5)
HOSP-81630,1,0,0.0,0.0119,0,0,1.0,32197,1,14,0,0.0,0,Small (<5)
HOSP-81663,1,0,0.0,0.067,0,0,0.0,121,1,39,1,0.0,0,Small (<5)
HOSP-81768,1,0,0.0,0.0096,0,0,1.0,39527,1,29,0,0.0,0,Small (<5)
HOSP-81984,1,0,0.0,0.0265,0,0,13.0,107,1,26,0,0.0,0,Small (<5)
HOSP-82027,1,0,0.0,0.4728,0,0,0.0,9332,1,44,1,0.0,0,Small (<5)
HOSP-38589,1,0,0.0,0.0252,0,0,0.0,107,1,26,1,0.0,0,Small (<5)
HOSP-82338,1,0,0.0,0.0945,0,0,0.0,104,1,44,1,0.0,0,Small (<5)
HOSP-82483,1,0,0.0,0.0165,0,0,4.0,26176,1,42,0,0.0,0,Small (<5)
HOSP-82497,1,1,100.0,0.5354,0,0,0.0,7499,1,16,1,0.0,0,Small (<5)
HOSP-82155,1,0,0.0,0.0437,0,0,0.0,110,1,13,1,0.0,0,Small (<5)
HOSP-82159,1,0,0.0,0.0336,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-82209,1,1,100.0,0.3915,0,0,32.0,110,1,13,0,0.0,0,Small (<5)
HOSP-82215,1,0,0.0,0.4094,0,0,0.0,1015,1,1,1,0.0,0,Small (<5)
HOSP-50610,1,1,100.0,0.5553,0,1,0.0,8110,1,10,1,0.0,0,Small (<5)
HOSP-50612,1,0,0.0,0.0605,0,0,0.0,104,1,44,1,0.0,0,Small (<5)
HOSP-50713,1,0,0.0,0.0351,0,0,1.0,110,1,13,1,0.0,0,Small (<5)
HOSP-82245,1,0,0.0,0.0541,0,0,1.0,109,1,10,1,0.0,0,Small (<5)
HOSP-03910,1,0,0.0,0.0131,0,0,1.0,7189,1,42,0,0.0,0,Small (<5)
HOSP-04171,1,0,0.0,0.0516,0,0,0.0,126,1,8,1,0.0,0,Small (<5)
HOSP-76486,1,0,0.0,0.0239,0,0,0.0,103,1,25,1,0.0,0,Small (<5)
HOSP-76639,1,0,0.0,0.0642,0,0,0.0,123,1,23,1,0.0,0,Small (<5)
HOSP-15916,1,0,0.0,0.0392,0,0,0.0,98,1,4,1,0.0,0,Small (<5)
HOSP-16836,1,0,0.0,0.0378,0,0,0.0,116,1,11,1,0.0,0,Small (<5)
HOSP-26349,1,0,0.0,0.0495,0,0,0.0,120,1,6,1,0.0,0,Small (<5)
HOSP-53080,1,0,0.0,0.0906,0,0,0.0,8105,1,33,1,0.0,0,Small (<5)
HOSP-53199,1,0,0.0,0.162,0,0,0.0,16621,1,5,1,0.0,0,Small (<5)
HOSP-53212,1,0,0.0,0.4651,0,0,0.0,582,1,42,1,0.0,0,Small (<5)
HOSP-09737,1,0,0.0,0.0418,0,0,0.0,4115,1,36,1,0.0,0,Small (<5)
HOSP-09788,1,0,0.0,0.0081,0,0,2.0,104,1,44,0,0.0,0,Small (<5)
HOSP-09829,1,0,0.0,0.0053,0,0,3.0,2948,1,50,0,0.0,0,Small (<5)
HOSP-75668,1,0,0.0,0.0085,0,0,1.0,40735,1,31,0,0.0,0,Small (<5)
HOSP-53340,1,0,0.0,0.6932,0,1,0.0,10969,1,5,1,0.0,0,Small (<5)
HOSP-53519,1,0,0.0,0.0027,0,0,6.0,30981,1,14,0,0.0,0,Small (<5)
HOSP-53569,1,0,0.0,0.7192,0,1,0.0,11334,1,14,1,0.0,0,Small (<5)
HOSP-26422,1,0,0.0,0.0527,0,0,1.0,7488,1,10,0,0.0,0,Small (<5)
HOSP-82297,1,0,0.0,0.0383,0,0,0.0,109,1,10,1,0.0,0,Small (<5)
HOSP-82336,1,0,0.0,0.0128,0,0,0.0,97,1,1,1,0.0,0,Small (<5)
HOSP-82337,1,0,0.0,0.1321,0,0,0.0,9187,1,17,1,0.0,0,Small (<5)
HOSP-75656,1,0,0.0,0.7406,1,0,0.0,12771,1,10,1,100.0,7500,Small (<5)
HOSP-05316,1,0,0.0,0.0438,0,0,0.0,167,1,5,1,0.0,0,Small (<5)
HOSP-05428,1,0,0.0,0.0548,0,0,34.0,104,1,44,0,0.0,0,Small (<5)
HOSP-74901,1,0,0.0,0.0058,0,0,13.0,169,1,21,0,0.0,0,Small (<5)
HOSP-53590,1,0,0.0,0.1231,0,0,0.0,16144,1,45,1,0.0,0,Small (<5)
HOSP-53638,1,0,0.0,0.0467,0,0,0.0,116,1,36,1,0.0,0,Small (<5)
HOSP-75744,1,1,100.0,0.1527,0,0,0.0,112,1,19,1,0.0,0,Small (<5)
HOSP-29285,1,0,0.0,0.0271,0,0,15.0,167,1,5,0,0.0,0,Small (<5)
HOSP-75167,1,0,0.0,0.6973,0,1,0.0,10643,1,39,1,0.0,0,Small (<5)
HOSP-75193,1,0,0.0,0.0225,0,0,2.0,16926,1,25,0,0.0,0,Small (<5)
HOSP-16795,1,0,0.0,0.0534,0,0,0.0,165,1,33,1,0.0,0,Small (<5)
HOSP-82804,1,0,0.0,0.0317,0,0,0.0,107,1,26,1,0.0,0,Small (<5)
HOSP-82808,1,0,0.0,0.0558,0,0,0.0,116,1,36,1,0.0,0,Small (<5)
HOSP-82847,1,0,0.0,0.1544,0,0,0.0,2486,1,39,1,0.0,0,Small (<5)
HOSP-03472,1,0,0.0,0.0502,0,0,0.0,113,1,46,1,0.0,0,Small (<5)
HOSP-16822,1,0,0.0,0.0173,0,0,3.0,119,1,14,0,0.0,0,Small (<5)
HOSP-75148,1,0,0.0,0.3829,0,0,0.0,7491,1,38,1,0.0,0,Small (<5)
HOSP-29149,1,0,0.0,0.0621,0,0,0.0,121,1,39,1,0.0,0,Small (<5)
HOSP-29240,1,0,0.0,0.0186,0,0,2.0,108,1,37,0,0.0,0,Small (<5)
HOSP-29766,1,0,0.0,0.1035,0,0,1.0,950,1,15,1,0.0,0,Small (<5)
HOSP-29776,1,0,0.0,0.8532,1,0,0.0,791,1,38,1,100.0,7500,Small (<5)
HOSP-29840,1,0,0.0,0.0646,0,0,0.0,107,1,18,1,0.0,0,Small (<5)
HOSP-53841,1,0,0.0,0.0731,0,0,0.0,165,1,33,1,0.0,0,Small (<5)
HOSP-50424,1,0,0.0,0.0279,0,0,0.0,120,1,45,1,0.0,0,Small (<5)
HOSP-82957,1,0,0.0,0.0402,0,0,0.0,120,1,6,1,0.0,0,Small (<5)
HOSP-83060,1,0,0.0,0.6155,0,1,0.0,8535,1,52,1,0.0,0,Small (<5)
HOSP-83185,1,0,0.0,0.0363,0,0,1.0,3860,1,45,0,0.0,0,Small (<5)
HOSP-82739,1,0,0.0,0.0297,0,0,0.0,104,1,44,1,0.0,0,Small (<5)
